MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HasShed
20,RL,91.0,14303,IR1,Corner,0.0,NoRidge,Norm,1Fam,1Story,8,5,1994,1994,Hip,HdBoard,HdBoard,BrkFace,554.0,3.0,2.0,PConc,3.0,2.0,0.0,0.0,1314.0,0.0,672.0,1986.0,4.0,1,SBrkr,1987,0,0,1987,1.0,0.0,2,0,2,1,3.0,7,1,2.0,Attchd,1994.0,Fin,2.0,691.0,2.0,2.0,1,262,36,0,0,0,0,NaN,0,8,2008,WD,Normal,301500.0,0
30,RL,56.0,4060,Reg,Corner,0.0,Edwards,Feedr,1Fam,1Story,5,8,1922,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,PConc,1.0,2.0,3.0,5.0,0.0,0.0,864.0,864.0,4.0,1,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,2.0,4,0,5.0,NaN,0.0,NaN,0.0,0.0,5.0,5.0,1,0,96,0,0,0,0,NaN,0,7,2009,WD,Normal,99900.0,0
80,RL,59.0,9587,IR1,Inside,0.0,Gilbert,Norm,1Fam,SLvl,7,5,2005,2005,Gable,VinylSd,VinylSd,Stone,182.0,3.0,2.0,PConc,3.0,2.0,0.0,0.0,655.0,0.0,201.0,856.0,4.0,1,SBrkr,1166,0,0,1166,1.0,0.0,2,0,2,1,3.0,5,0,5.0,Attchd,2005.0,Fin,2.0,400.0,2.0,2.0,1,212,0,0,0,0,0,NaN,0,7,2008,WD,Normal,190000.0,0
20,RL,65.0,9750,Reg,FR2,0.0,NAmes,Norm,1Fam,1Story,6,8,1969,1969,Gable,HdBoard,HdBoard,None,0.0,2.0,2.0,CBlock,3.0,2.0,3.0,1.0,602.0,438.0,14.0,1054.0,3.0,1,SBrkr,1054,0,0,1054,1.0,0.0,1,1,3,1,2.0,6,0,5.0,Attchd,1969.0,Unf,2.0,460.0,2.0,2.0,1,180,0,0,0,80,0,NaN,0,7,2008,WD,Normal,151000.0,0
60,RL,0.0,24682,IR3,CulDSac,0.0,Gilbert,RRAn,1Fam,2Story,6,5,1999,1999,Gable,VinylSd,VinylSd,None,0.0,2.0,2.0,PConc,3.0,2.0,3.0,5.0,0.0,0.0,841.0,841.0,4.0,1,SBrkr,892,783,0,1675,0.0,0.0,2,1,3,1,2.0,7,1,2.0,BuiltIn,1999.0,Fin,2.0,502.0,2.0,2.0,1,0,103,0,0,0,0,NaN,0,6,2009,WD,Normal,181000.0,0
20,RL,80.0,9600,Reg,Inside,0.0,NAmes,Norm,1Fam,1Story,5,6,1956,1956,Hip,MetalSd,MetalSd,None,0.0,2.0,2.0,CBlock,2.0,2.0,3.0,3.0,504.0,0.0,546.0,1050.0,3.0,1,SBrkr,1050,0,0,1050,0.0,0.0,1,0,2,1,2.0,5,0,5.0,Attchd,1956.0,Unf,1.0,338.0,2.0,2.0,1,0,0,0,0,0,0,NaN,0,6,2009,WD,Normal,128900.0,0
50,RL,0.0,11250,Reg,Inside,0.0,ClearCr,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,CBlock,2.0,2.0,1.0,5.0,0.0,0.0,1104.0,1104.0,4.0,1,FuseA,1104,684,0,1788,1.0,0.0,1,0,5,1,2.0,8,2,2.0,Attchd,1957.0,Unf,1.0,304.0,2.0,2.0,1,120,0,0,0,0,0,NaN,0,11,2009,WD,Normal,161500.0,0
70,RL,60.0,13515,Reg,Inside,0.0,BrkSide,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,PConc,2.0,2.0,3.0,5.0,0.0,0.0,764.0,764.0,4.0,1,FuseA,1060,764,0,1824,0.0,0.0,1,0,3,1,2.0,8,1,3.0,Detchd,1940.0,Unf,2.0,520.0,2.0,2.0,0,0,0,126,0,0,0,GdPrv,0,7,2007,WD,Normal,180500.0,0
120,RH,34.0,4060,Reg,Inside,0.0,NAmes,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,MetalSd,MetalSd,None,0.0,3.0,2.0,PConc,3.0,2.0,3.0,0.0,266.0,0.0,1139.0,1405.0,4.0,1,SBrkr,1337,0,0,1337,1.0,0.0,2,0,2,1,3.0,5,0,5.0,Attchd,1998.0,Fin,2.0,511.0,2.0,2.0,1,144,68,0,0,0,0,NaN,0,8,2008,COD,Abnorml,181000.0,0
160,FV,35.0,3735,Reg,FR3,0.0,Somerst,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,MetalSd,MetalSd,BrkFace,218.0,3.0,2.0,PConc,3.0,2.0,3.0,0.0,450.0,0.0,241.0,691.0,4.0,1,SBrkr,713,739,0,1452,1.0,0.0,2,1,3,1,3.0,6,0,5.0,Detchd,1999.0,Unf,2.0,506.0,2.0,2.0,1,0,34,0,0,0,0,NaN,0,3,2006,WD,Normal,183900.0,0
190,RM,60.0,10120,IR1,Inside,0.0,OldTown,Feedr,2fmCon,2.5Unf,7,4,1910,1950,Hip,Wd Sdng,Wd Sdng,None,0.0,1.0,2.0,CBlock,2.0,2.0,3.0,5.0,0.0,0.0,925.0,925.0,2.0,0,FuseF,964,925,0,1889,0.0,0.0,1,1,4,2,2.0,9,1,3.0,Detchd,1960.0,Unf,1.0,308.0,2.0,2.0,0,0,0,264,0,0,0,MnPrv,0,1,2007,WD,Normal,122000.0,0
20,RL,89.0,13214,IR1,Inside,0.0,Timber,Norm,1Fam,1Story,9,5,2008,2009,Hip,Stucco,CmentBd,None,0.0,4.0,2.0,PConc,4.0,2.0,0.0,5.0,0.0,0.0,2002.0,2002.0,4.0,1,SBrkr,2018,0,0,2018,0.0,0.0,2,0,3,1,4.0,10,1,3.0,Attchd,2009.0,Fin,3.0,746.0,2.0,2.0,1,144,76,0,0,0,0,NaN,0,5,2010,WD,Normal,378500.0,0
50,RL,0.0,14100,IR1,Inside,1.0,Crawfor,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,Stucco,Stucco,BrkFace,632.0,2.0,3.0,CBlock,2.0,2.0,2.0,3.0,192.0,0.0,536.0,728.0,4.0,1,SBrkr,1968,1479,0,3447,0.0,0.0,3,1,4,1,3.0,11,2,3.0,BuiltIn,1982.0,Unf,3.0,1014.0,2.0,2.0,1,314,12,0,0,0,0,GdWo,0,5,2008,WD,Normal,381000.0,0
50,RL,78.0,11344,Reg,Inside,0.0,NAmes,Feedr,1Fam,1.5Fin,5,5,1958,1958,Gable,MetalSd,MetalSd,BrkFace,180.0,2.0,2.0,CBlock,2.0,2.0,3.0,2.0,460.0,0.0,414.0,874.0,2.0,1,FuseA,874,650,0,1524,0.0,0.0,1,1,3,1,2.0,7,0,5.0,Attchd,1958.0,Unf,1.0,315.0,2.0,2.0,1,0,0,0,0,0,0,GdWo,0,7,2007,WD,Normal,144000.0,0
40,RL,0.0,23595,Reg,Inside,2.0,ClearCr,Norm,1Fam,1Story,7,6,1979,1979,Shed,Plywood,Plywood,None,0.0,3.0,2.0,PConc,3.0,2.0,0.0,0.0,1258.0,0.0,74.0,1332.0,2.0,1,SBrkr,1332,192,0,1524,2.0,0.0,0,1,0,1,3.0,4,1,2.0,Attchd,1979.0,Fin,2.0,586.0,2.0,2.0,1,268,0,0,0,0,0,NaN,0,4,2010,WD,Normal,260000.0,0
20,RL,0.0,9156,IR1,Inside,0.0,NWAmes,PosN,1Fam,1Story,6,7,1968,1968,Hip,BrkFace,BrkFace,None,0.0,2.0,2.0,CBlock,2.0,2.0,3.0,5.0,0.0,0.0,1489.0,1489.0,3.0,1,SBrkr,1489,0,0,1489,0.0,0.0,2,0,3,1,3.0,7,1,3.0,Attchd,1968.0,RFn,2.0,462.0,2.0,2.0,1,0,0,0,0,0,0,NaN,0,8,2009,WD,Normal,185750.0,0
20,RL,0.0,13526,IR1,CulDSac,0.0,Sawyer,Norm,1Fam,1Story,5,6,1965,1965,Hip,HdBoard,Plywood,BrkFace,114.0,2.0,2.0,CBlock,2.0,2.0,3.0,2.0,560.0,375.0,0.0,935.0,2.0,1,SBrkr,935,0,0,935,1.0,0.0,1,0,3,1,2.0,5,0,5.0,Attchd,1965.0,Unf,1.0,288.0,2.0,2.0,1,180,0,0,0,0,0,MnPrv,0,11,2006,WD,Normal,137000.0,0
80,RL,124.0,11512,IR1,Corner,0.0,Edwards,Norm,1Fam,SLvl,6,7,1959,2006,Gable,Plywood,Plywood,BrkFace,84.0,2.0,2.0,CBlock,2.0,2.0,1.0,1.0,719.0,0.0,300.0,1019.0,3.0,1,SBrkr,1357,0,0,1357,1.0,0.0,1,0,2,1,4.0,5,1,3.0,Basment,1959.0,RFn,1.0,312.0,2.0,2.0,1,0,0,0,0,163,0,GdPrv,0,5,2008,WD,Normal,177000.0,0
50,RL,53.0,5362,Reg,Corner,0.0,Crawfor,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,Wd Sdng,Wd Shng,None,0.0,2.0,2.0,PConc,2.0,2.0,3.0,5.0,0.0,0.0,661.0,661.0,4.0,1,SBrkr,661,589,0,1250,0.0,0.0,2,0,3,1,2.0,8,1,3.0,Detchd,1985.0,Unf,2.0,552.0,2.0,2.0,1,242,0,81,0,0,0,NaN,0,11,2007,WD,Normal,139000.0,0
90,RL,95.0,11345,Reg,Corner,0.0,NAmes,Feedr,Duplex,2Story,5,5,1948,1950,Gable,AsbShng,AsbShng,Stone,567.0,2.0,2.0,CBlock,2.0,2.0,3.0,3.0,220.0,0.0,708.0,928.0,3.0,1,FuseA,928,992,0,1920,0.0,0.0,2,0,4,2,2.0,10,0,5.0,Detchd,1948.0,Unf,2.0,400.0,2.0,1.0,1,0,0,0,0,0,0,NaN,0,7,2007,WD,Normal,137000.0,0
60,RL,0.0,12936,IR1,CulDSac,0.0,NWAmes,Norm,1Fam,2Story,6,6,1972,1972,Gable,HdBoard,Plywood,None,0.0,2.0,2.0,CBlock,2.0,3.0,3.0,2.0,593.0,0.0,130.0,723.0,2.0,1,SBrkr,735,660,0,1395,0.0,1.0,1,1,3,1,2.0,6,1,2.0,Attchd,1972.0,Unf,2.0,497.0,2.0,2.0,1,294,116,0,0,0,0,NaN,0,12,2009,WD,Normal,162000.0,0
80,RL,0.0,17871,IR1,CulDSac,0.0,NWAmes,Norm,1Fam,SLvl,6,5,1967,1976,Gable,HdBoard,HdBoard,BrkFace,359.0,2.0,2.0,CBlock,3.0,2.0,1.0,1.0,528.0,0.0,1152.0,1680.0,1.0,1,SBrkr,1724,0,0,1724,1.0,0.0,1,1,3,1,2.0,7,1,3.0,Attchd,1967.0,RFn,2.0,480.0,2.0,2.0,1,0,0,0,0,0,0,NaN,0,6,2009,WD,Normal,197900.0,0
60,RL,75.0,9473,Reg,Inside,0.0,CollgCr,Norm,1Fam,2Story,8,5,2002,2002,Gable,VinylSd,VinylSd,NaN,0.0,3.0,2.0,PConc,3.0,2.0,3.0,0.0,804.0,0.0,324.0,1128.0,4.0,1,SBrkr,1128,903,0,2031,1.0,0.0,2,1,3,1,3.0,7,1,3.0,Attchd,2002.0,RFn,2.0,577.0,2.0,2.0,1,0,211,0,0,0,0,NaN,0,3,2008,WD,Normal,237000.0,0
50,C (all),60.0,7500,Reg,Inside,0.0,IDOTRR,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,MetalSd,MetalSd,None,0.0,2.0,3.0,CBlock,2.0,2.0,3.0,5.0,0.0,0.0,698.0,698.0,2.0,1,FuseA,698,430,0,1128,0.0,0.0,1,0,2,1,2.0,6,0,5.0,Detchd,1980.0,RFn,2.0,528.0,2.0,2.0,1,30,0,164,0,0,0,NaN,0,4,2010,COD,Abnorml,68400.0,0
20,RL,67.0,9808,IR1,Inside,0.0,CollgCr,Norm,1Fam,1Story,7,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,110.0,3.0,2.0,PConc,3.0,2.0,3.0,0.0,788.0,0.0,785.0,1573.0,4.0,1,SBrkr,1573,0,0,1573,1.0,0.0,2,0,3,1,3.0,6,0,5.0,Attchd,2002.0,RFn,2.0,544.0,2.0,2.0,1,0,72,0,0,0,0,NaN,0,3,2009,WD,Normal,227000.0,0
20,RL,50.0,8049,IR1,CulDSac,0.0,Timber,Norm,1Fam,1Story,7,5,1990,1990,Hip,HdBoard,HdBoard,BrkFace,54.0,2.0,2.0,CBlock,3.0,2.0,3.0,1.0,1053.0,0.0,256.0,1309.0,2.0,1,SBrkr,1339,0,0,1339,1.0,0.0,2,0,2,1,2.0,6,1,2.0,Attchd,1990.0,Fin,2.0,484.0,3.0,3.0,1,0,58,0,0,90,0,NaN,0,7,2006,WD,Normal,180000.0,0
20,RL,61.0,8800,IR1,Inside,0.0,CollgCr,Norm,1Fam,1Story,5,7,1977,2008,Gable,HdBoard,HdBoard,None,0.0,2.0,2.0,CBlock,3.0,2.0,2.0,4.0,532.0,144.0,364.0,1040.0,2.0,1,SBrkr,1040,0,0,1040,0.0,0.0,2,0,3,1,3.0,5,0,5.0,Detchd,1977.0,Unf,2.0,484.0,2.0,2.0,1,0,0,0,0,288,0,NaN,0,9,2009,WD,Normal,150500.0,0
90,RL,94.0,9400,Reg,Corner,0.0,Mitchel,Norm,Duplex,2Story,6,5,1971,1971,Mansard,MetalSd,Wd Shng,None,0.0,2.0,2.0,CBlock,2.0,2.0,1.0,5.0,0.0,0.0,912.0,912.0,2.0,1,SBrkr,912,912,0,1824,0.0,0.0,2,2,4,2,2.0,8,0,5.0,NaN,0.0,NaN,0.0,0.0,5.0,5.0,1,128,0,0,0,0,0,NaN,0,4,2010,WD,Normal,139000.0,0
50,RL,50.0,9638,Reg,Inside,0.0,SWISU,Feedr,1Fam,1.5Fin,6,7,1919,1990,Gable,Wd Sdng,Wd Shng,None,0.0,2.0,2.0,PConc,2.0,2.0,3.0,5.0,0.0,0.0,804.0,804.0,4.0,1,SBrkr,1699,748,0,2447,0.0,0.0,2,0,4,1,3.0,10,1,3.0,Detchd,1969.0,Unf,1.0,336.0,2.0,2.0,1,272,0,42,0,116,0,NaN,0,3,2010,WD,Normal,169000.0,0
50,RM,50.0,6000,Reg,Inside,0.0,BrkSide,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,MetalSd,MetalSd,None,0.0,2.0,1.0,CBlock,2.0,2.0,3.0,5.0,0.0,0.0,780.0,780.0,4.0,1,FuseF,825,587,0,1412,0.0,0.0,1,0,4,1,2.0,6,1,3.0,Detchd,1939.0,Unf,1.0,280.0,2.0,2.0,1,45,0,0,0,0,0,NaN,0,5,2009,WD,Normal,132500.0,0
20,RL,0.0,9790,Reg,Inside,0.0,NWAmes,Feedr,1Fam,1Story,6,5,1963,1963,Hip,HdBoard,HdBoard,BrkFace,451.0,2.0,2.0,CBlock,2.0,2.0,3.0,1.0,569.0,81.0,678.0,1328.0,2.0,1,SBrkr,1328,0,0,1328,1.0,0.0,1,1,3,1,2.0,6,2,3.0,Attchd,1963.0,Unf,2.0,528.0,2.0,2.0,1,0,26,0,0,0,0,NaN,0,6,2010,WD,Normal,143000.0,0
20,RL,0.0,36500,IR1,Inside,1.0,ClearCr,Norm,1Fam,1Story,5,5,1964,1964,Gable,Wd Sdng,Wd Sdng,BrkCmn,621.0,2.0,3.0,CBlock,2.0,2.0,1.0,3.0,812.0,0.0,812.0,1624.0,1.0,1,SBrkr,1582,0,0,1582,0.0,1.0,2,0,4,1,2.0,7,0,5.0,Attchd,1964.0,Unf,2.0,390.0,2.0,2.0,0,168,198,0,0,0,0,NaN,0,6,2006,WD,Normal,190000.0,0
120,RL,40.0,5664,IR1,Inside,0.0,StoneBr,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CemntBd,CmentBd,None,0.0,3.0,2.0,PConc,3.0,2.0,3.0,0.0,1158.0,0.0,343.0,1501.0,4.0,1,SBrkr,1659,0,0,1659,1.0,0.0,2,0,2,1,4.0,5,1,4.0,Attchd,2000.0,Fin,2.0,499.0,2.0,2.0,1,212,59,0,0,0,0,NaN,0,10,2009,WD,Normal,278000.0,0
60,RL,86.0,11065,IR1,Inside,0.0,NridgHt,Norm,1Fam,2Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,788.0,3.0,2.0,PConc,3.0,2.0,2.0,5.0,0.0,0.0,1085.0,1085.0,4.0,1,SBrkr,1120,850,0,1970,0.0,0.0,2,1,3,1,4.0,8,1,3.0,BuiltIn,2006.0,Fin,3.0,753.0,2.0,2.0,1,177,74,0,0,0,0,NaN,0,10,2006,New,Partial,281000.0,0
80,RL,0.0,14112,IR1,Corner,0.0,NAmes,Norm,1Fam,SLvl,5,7,1964,1964,Hip,Wd Sdng,HdBoard,BrkFace,86.0,2.0,2.0,PConc,2.0,2.0,1.0,0.0,1014.0,0.0,138.0,1152.0,2.0,1,SBrkr,1152,0,0,1152,1.0,0.0,1,0,3,1,2.0,6,1,3.0,Attchd,1964.0,RFn,2.0,484.0,2.0,2.0,1,227,0,0,0,0,0,NaN,0,4,2010,WD,Normal,180500.0,0
160,RM,21.0,1680,Reg,Inside,0.0,BrDale,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CemntBd,CmentBd,BrkFace,268.0,2.0,2.0,CBlock,2.0,2.0,3.0,1.0,231.0,0.0,399.0,630.0,2.0,1,SBrkr,630,672,0,1302,0.0,0.0,2,1,3,1,2.0,6,0,5.0,Detchd,1972.0,Unf,1.0,264.0,2.0,2.0,1,185,0,0,0,0,0,NaN,0,2,2009,WD,Normal,119500.0,0
70,RM,60.0,6600,Reg,Corner,0.0,OldTown,Norm,1Fam,2Story,5,4,1892,1965,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,Stone,2.0,2.0,3.0,5.0,0.0,0.0,994.0,994.0,2.0,0,SBrkr,1378,994,0,2372,0.0,0.0,2,0,4,2,2.0,11,0,5.0,Attchd,1985.0,RFn,1.0,432.0,2.0,2.0,1,0,287,0,0,0,0,NaN,0,12,2009,WD,Normal,107500.0,0
60,RL,78.0,10140,Reg,Inside,0.0,NWAmes,Norm,1Fam,2Story,7,5,1976,1976,Gable,HdBoard,HdBoard,None,0.0,2.0,2.0,PConc,3.0,2.0,3.0,0.0,194.0,0.0,638.0,832.0,2.0,1,SBrkr,832,832,0,1664,0.0,0.0,2,1,4,1,2.0,8,1,2.0,Attchd,1976.0,RFn,2.0,528.0,2.0,2.0,1,0,28,0,0,259,0,GdWo,0,3,2006,WD,Normal,162900.0,0
20,RL,60.0,8172,Reg,Inside,0.0,Edwards,Norm,1Fam,1Story,5,7,1955,1990,Hip,WdShing,Plywood,None,0.0,2.0,2.0,CBlock,2.0,2.0,3.0,3.0,167.0,0.0,697.0,864.0,2.0,1,SBrkr,864,0,0,864,1.0,0.0,1,0,2,1,2.0,5,0,5.0,Detchd,1957.0,Unf,2.0,572.0,2.0,2.0,0,0,0,0,0,0,0,NaN,0,4,2006,WD,Normal,115000.0,0
20,RL,70.0,8400,Reg,Inside,0.0,NAmes,Feedr,1Fam,1Story,5,5,1968,1968,Hip,HdBoard,HdBoard,BrkFace,168.0,2.0,2.0,CBlock,2.0,2.0,1.0,2.0,1016.0,0.0,36.0,1052.0,3.0,1,SBrkr,1052,0,0,1052,1.0,0.0,1,1,3,1,2.0,5,0,5.0,Attchd,1968.0,RFn,1.0,288.0,2.0,2.0,1,356,0,0,0,0,0,GdWo,0,11,2006,WD,Normal,138500.0,0
20,RL,80.0,8700,Reg,Inside,0.0,NAmes,Norm,1Fam,1Story,5,6,1963,1963,Hip,MetalSd,MetalSd,BrkFace,148.0,2.0,3.0,CBlock,2.0,2.0,2.0,1.0,776.0,0.0,344.0,1120.0,3.0,1,SBrkr,1128,0,0,1128,1.0,0.0,2,0,3,1,2.0,6,0,5.0,Attchd,1963.0,RFn,2.0,525.0,2.0,2.0,1,192,20,123,0,0,0,MnPrv,0,12,2008,WD,Normal,155000.0,0
180,RM,35.0,3675,Reg,Inside,0.0,Edwards,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,82.0,2.0,2.0,PConc,3.0,2.0,0.0,0.0,547.0,0.0,0.0,547.0,3.0,1,SBrkr,1072,0,0,1072,1.0,0.0,2,0,2,1,2.0,5,0,5.0,Basment,2005.0,Fin,2.0,525.0,2.0,2.0,1,0,44,0,0,0,0,NaN,0,6,2006,New,Partial,140000.0,0
60,RL,313.0,63887,IR3,Corner,0.0,Edwards,Feedr,1Fam,2Story,10,5,2008,2008,Hip,Stucco,Stucco,Stone,796.0,4.0,2.0,PConc,4.0,2.0,0.0,0.0,5644.0,0.0,466.0,6110.0,4.0,1,SBrkr,4692,950,0,5642,2.0,0.0,2,1,3,1,4.0,12,3,3.0,Attchd,2008.0,Fin,2.0,1418.0,2.0,2.0,1,214,292,0,0,0,480,NaN,0,1,2008,New,Partial,160000.0,0
20,RL,75.0,7500,Reg,Inside,0.0,NAmes,Norm,1Fam,1Story,5,7,1959,1994,Hip,BrkFace,BrkFace,None,0.0,2.0,2.0,CBlock,2.0,2.0,3.0,4.0,340.0,906.0,0.0,1246.0,4.0,1,SBrkr,1246,0,0,1246,1.0,0.0,1,1,3,1,3.0,6,0,5.0,Attchd,1959.0,RFn,1.0,305.0,2.0,2.0,1,218,0,0,0,0,0,GdPrv,0,5,2010,WD,Normal,154000.0,0
60,RL,0.0,10762,IR1,CulDSac,0.0,Gilbert,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,None,344.0,3.0,2.0,PConc,3.0,2.0,3.0,0.0,694.0,0.0,284.0,978.0,4.0,1,SBrkr,1005,978,0,1983,0.0,0.0,2,1,3,1,3.0,9,1,2.0,Attchd,1999.0,Fin,2.0,490.0,2.0,2.0,1,0,0,0,0,0,0,NaN,0,5,2009,WD,Normal,225000.0,0
70,RL,0.0,7500,IR1,Inside,0.0,Crawfor,Norm,1Fam,2Story,6,7,1942,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,CBlock,2.0,2.0,3.0,2.0,547.0,0.0,224.0,771.0,1.0,1,SBrkr,753,741,0,1494,0.0,0.0,1,0,3,1,3.0,7,2,3.0,Attchd,1942.0,Unf,1.0,213.0,2.0,2.0,0,0,0,0,0,224,0,NaN,0,11,2009,WD,Normal,177500.0,0
60,RL,92.0,10120,Reg,Inside,0.0,NoRidge,Norm,1Fam,2Story,8,5,1994,1994,Hip,VinylSd,VinylSd,BrkFace,391.0,3.0,2.0,PConc,3.0,2.0,3.0,0.0,740.0,0.0,425.0,1165.0,4.0,1,SBrkr,1203,1323,0,2526,1.0,0.0,2,1,4,1,3.0,8,1,2.0,Attchd,1994.0,RFn,3.0,844.0,2.0,2.0,1,309,78,0,0,0,0,NaN,0,12,2006,WD,Normal,290000.0,0
20,RL,73.0,8688,Reg,Inside,0.0,Somerst,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,228.0,3.0,2.0,PConc,3.0,2.0,1.0,5.0,0.0,0.0,1616.0,1616.0,4.0,1,SBrkr,1616,0,0,1616,0.0,0.0,2,0,3,1,3.0,7,0,5.0,Attchd,2005.0,RFn,3.0,834.0,2.0,2.0,1,208,59,0,0,0,0,NaN,0,4,2006,WD,Normal,232000.0,0
160,RM,32.0,3363,Reg,Inside,0.0,Edwards,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Stone,117.0,3.0,2.0,PConc,3.0,2.0,3.0,5.0,0.0,0.0,976.0,976.0,4.0,1,SBrkr,976,732,0,1708,0.0,0.0,2,0,3,1,3.0,7,0,5.0,Detchd,2004.0,Unf,2.0,380.0,2.0,2.0,1,0,40,0,0,0,0,NaN,0,4,2006,WD,Normal,130000.0,0
20,RL,108.0,13173,IR1,Corner,0.0,NridgHt,Norm,1Fam,1Story,9,5,2006,2007,Hip,VinylSd,VinylSd,Stone,300.0,3.0,2.0,PConc,4.0,2.0,3.0,0.0,1572.0,0.0,80.0,1652.0,4.0,1,SBrkr,1652,0,0,1652,1.0,0.0,2,0,2,1,4.0,6,2,4.0,Attchd,2006.0,Fin,2.0,840.0,2.0,2.0,1,404,102,0,0,0,0,NaN,0,11,2009,WD,Normal,325000.0,0
120,RL,48.0,6955,IR1,Inside,0.0,NridgHt,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,Stone,94.0,3.0,2.0,PConc,3.0,2.0,3.0,5.0,0.0,0.0,1368.0,1368.0,4.0,1,SBrkr,1368,0,0,1368,0.0,0.0,2,0,2,1,3.0,6,1,3.0,Attchd,2005.0,RFn,2.0,474.0,2.0,2.0,1,132,35,0,0,0,0,NaN,0,9,2006,New,Partial,202500.0,0
20,RL,60.0,8072,Reg,Inside,0.0,CollgCr,Norm,1Fam,1Story,5,5,1994,1995,Gable,VinylSd,VinylSd,None,0.0,2.0,3.0,PConc,3.0,3.0,3.0,1.0,746.0,0.0,244.0,990.0,4.0,1,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,2.0,5,0,5.0,Detchd,2000.0,Unf,2.0,480.0,2.0,2.0,1,0,64,0,0,0,0,NaN,0,5,2009,WD,Normal,138000.0,0
20,RM,100.0,12000,Reg,Inside,0.0,OldTown,Norm,1Fam,1Story,5,7,1948,2005,Gable,MetalSd,MetalSd,None,0.0,2.0,2.0,CBlock,2.0,2.0,3.0,0.0,144.0,608.0,172.0,924.0,4.0,1,SBrkr,1122,0,0,1122,1.0,0.0,1,0,2,1,3.0,6,0,5.0,Attchd,1948.0,Unf,2.0,528.0,2.0,2.0,1,0,36,0,0,0,0,GdWo,0,5,2008,WD,Normal,147000.0,0
20,RL,0.0,7153,Reg,Inside,0.0,SawyerW,Norm,1Fam,1Story,6,5,1991,1991,Gable,HdBoard,HdBoard,BrkFace,88.0,2.0,2.0,CBlock,3.0,2.0,3.0,0.0,1200.0,0.0,78.0,1278.0,3.0,1,SBrkr,1294,0,0,1294,1.0,0.0,2,0,3,1,3.0,6,0,5.0,Attchd,1991.0,RFn,2.0,496.0,2.0,2.0,1,112,51,0,0,0,0,GdWo,0,6,2008,WD,Normal,179200.0,0
20,RL,100.0,17500,Reg,Inside,0.0,Crawfor,PosA,1Fam,1Story,7,8,1959,2002,Gable,BrkFace,HdBoard,None,0.0,3.0,3.0,PConc,3.0,2.0,1.0,0.0,1406.0,0.0,496.0,1902.0,2.0,1,SBrkr,1902,0,0,1902,1.0,0.0,2,0,3,1,4.0,7,2,2.0,Attchd,1959.0,Fin,2.0,567.0,2.0,2.0,1,0,207,162,0,0,0,NaN,0,5,2010,WD,Normal,335000.0,0
